34303164	2
34303168	1
34303172	1
34313864	1
34314236	1
34314652	1
34328108	1
34336424	1
34348300	1
34348644	1
34350012	2
34350016	1
34350036	1
34350044	1
34350048	1
34350052	1
34350056	1
34350068	2
34350084	1
34350088	1
34350104	1
34350120	1
34350124	1
34350132	1
34350140	2
34350148	1
34350152	1
34350156	1
34350172	1
34350176	1
34350180	1
34350192	1
34355752	1
34357364	1
34364580	1
34365568	1
34366400	1
34371024	1
34392556	1
34402124	1
34411644	1
34415044	1
34415912	1
34416132	1
34416148	1
34416152	1
34416156	1
34416164	1
34416172	1
34416176	1
34416180	2
34416192	1
34416196	1
34416200	1
34416204	1
34416216	1
34416220	1
34416224	1
34416244	2
34416256	1
34416260	1
34416268	1
34416280	1
34416288	1
34416296	1
34416300	1
34416304	1
34416308	2
34416328	1
34416332	1
34416344	1
34416348	1
34416360	1
34416364	1
34416368	1
34421044	1
34442876	1
34443644	1
34443648	1
34443656	1
34443660	1
34443664	1
34443676	1
34443680	1
34443684	1
34443688	1
34443692	1
34443696	1
34443700	1
34443704	1
34443708	2
34443712	1
34443728	1
34443732	1
34443748	1
34443752	1
34443760	1
34443764	1
34443768	1
34443784	1
34443796	1
34443800	1
34443804	1
34443808	1
34443816	1
34443824	1
34443828	1
34443836	2
34443848	1
34443852	1
34443864	1
34443872	1
34443880	1
34443888	1
34443892	1
34443900	2
34443904	1
34446692	1
34465656	1
34466540	1
34466808	1
34467588	1
34475916	1
34475924	1
34475928	1
34475936	1
34475952	1
34475956	1
34475960	2
34475968	1
34475972	1
34475976	1
34481972	1
34487360	1
34502832	1
34505388	1
34509984	1
34523004	1
34529872	1
34533492	1
34538916	1
34540212	1
34548808	1
34598868	1
34605500	1
34608664	1
34614332	1
34616352	1
34629176	1
34641724	1
34653212	1
34660844	1
34660848	1
34660852	1
34660860	2
34660864	1
34660872	1
34660888	1
34660896	1
34660900	1
34660904	1
34660920	2
34660932	1
34660936	1
34660952	1
34660956	1
34660968	1
34660972	1
34660976	1
34660988	2
34660992	1
34661000	1
34661004	1
34661008	1
34661012	1
34661020	1
34661028	1
34661032	1
34671044	1
34679396	1
34685360	1
34686160	1
34693328	1
34698360	1
34698384	1
34698388	1
34698400	1
34698416	1
34698420	1
34698424	1
34698440	1
34698448	1
34698456	1
34698460	1
34698464	1
34698472	1
34698488	2
34698496	1
34698504	1
34698508	1
34698512	1
34698516	1
34698524	1
34698532	1
34698536	1
34698544	1
34698548	1
34698552	1
34698556	1
34698568	1
34698572	1
34698576	1
34700400	1
34732360	1
34750888	1
34752000	1
34758704	1
34760072	1
34760076	1
34760080	1
34760084	1
34760088	1
34760092	1
34760100	1
34760104	1
34760116	1
34760120	1
34766304	1
34766364	1
34774892	1
34776888	2
34776896	1
34776900	1
34776904	1
34776912	1
34776924	1
34776932	1
34776936	1
34776956	2
34776972	1
34776980	1
34776988	1
34776992	1
34776996	1
34777000	1
34777004	1
34777008	1
34777020	2
34777028	1
34777044	1
34777048	1
34777056	1
34777060	1
34777068	1
34777072	2
34777084	1
34777088	1
34777096	1
34777100	2
34777108	2
34777112	1
34777128	1
34777136	2
34777140	2
34777144	4
34777152	2
34777156	2
34777160	2
34777168	2
34777172	1
34777176	1
34780224	1
34785516	1
34793800	1
34795896	1
34799812	1
34821632	1
34828540	1
34828720	1
34828732	2
34828744	1
34828756	1
34828760	1
34837188	1
34837804	1
34856624	1
34880512	1
34880524	1
34885664	1
34888628	1
34892712	1
34892724	1
34892728	2
34892740	1
34892744	1
34892772	1
34892776	1
34892780	1
34892784	1
34896268	1
34906344	1
34906752	1
34909312	1
34910520	1
34913120	1
34931140	1
34935148	1
34940100	1
34940396	1
34945612	1
34949748	1
34957620	2
34957644	1
34957660	1
34957664	1
34957672	1
34957680	1
34957684	2
34957708	1
34957712	1
34957716	1
34957724	1
34957728	1
34957736	1
34957740	1
34957744	1
34957748	1
34957756	2
34957764	1
34957772	1
34957776	1
34957780	1
34957784	1
34957788	1
34957796	1
34967560	1
34969328	1
34988204	1
34991676	1
34993256	1
34995800	1
34995808	1
34995816	1
34995820	1
34995824	1
34995840	1
34995852	1
34995860	1
34995868	1
35000296	1
35003276	1
35019996	1
35020924	1
35024412	1
35033044	1
35033936	1
35043132	1
35053324	1
35067908	1
35069220	1
35087892	1
35100804	1
35107012	1
35124760	1
35131200	1
35149300	1
35160100	1
35165040	1
35168912	1
35178328	1
35185488	1
35185504	1
35185512	1
35185516	2
35185536	1
35185544	1
35185548	1
35185556	1
35185584	1
35185588	1
35185592	2
35185612	1
35185620	1
35185632	1
35185636	1
35185640	1
35185644	1
35185656	2
35185664	1
35185668	1
35185684	1
35185688	1
35185692	1
35185700	1
35188196	1
35191600	1
35191620	1
35193200	1
35196448	1
35197648	1
35201276	1
35204004	1
35216964	1
35223708	1
35235420	1
35236240	1
35238064	1
35244292	1
35249816	1
35249820	1
35249824	1
35254172	1
35254176	1
35254184	1
35254188	1
35254200	1
35254204	2
35254212	1
35254216	1
35254228	1
35254232	1
35254236	1
35254256	1
35254260	2
35254272	1
35254284	1
35254296	1
35254304	1
35254308	1
35254312	1
35254320	1
35254332	2
35254336	1
35254340	1
35254348	1
35254352	1
35254356	1
35254360	1
35254364	1
35254372	1
35254376	1
35254388	2
35254400	1
35254408	1
35254412	1
35254420	1
35254424	1
35254428	1
35254432	1
35254440	1
35254444	1
35254452	1
35254456	2
35254464	1
35254468	1
35254480	1
35254488	1
35254492	1
35254496	1
35254504	1
35254508	1
35254520	1
35254524	2
35254528	1
35254544	1
35254552	1
35254560	1
35254568	1
35254576	1
35254584	2
35254592	1
35254608	1
35254612	1
35254616	1
35254624	1
35254628	1
35254636	1
35254640	1
35254648	1
35254652	2
35254660	1
35254664	1
35254668	1
35254672	1
35254680	1
35254688	1
35254692	1
35254696	1
35254704	1
35254708	1
35254712	1
35254716	2
35254720	1
35254724	1
35254728	1
35254736	1
35268852	1
35273548	1
35294932	1
35295020	1
35305296	1
35308292	1
35310008	1
35313828	1
35321168	1
35321364	1
35323180	1
35326416	1
35327148	1
35332996	1
35334192	1
35335304	1
35344292	1
35345368	1
35349100	1
35354336	1
35359140	1
35361116	1
35361120	1
35361124	1
35361128	1
35361144	2
35361152	1
35361156	1
35390396	1
35390744	1
35400316	1
35409888	1
35416436	1
35428296	1
35428312	1
35429720	1
35432420	1
35432904	1
35434216	1
35434228	1
35434232	1
35434236	1
35434252	1
35434264	1
35434268	1
35434272	1
35434276	1
35434288	1
35434292	1
35434300	2
35434308	1
35434320	1
35434332	1
35434976	1
35449908	1
35458840	1
35464852	1
35469820	1
35473080	2
35473100	1
35473104	1
35473108	1
35473116	1
35473120	1
35473128	1
35473136	1
35473140	1
35473144	2
35473156	1
35473160	1
35473168	1
35473172	1
35473176	1
35473200	1
35473204	1
35473208	2
35473216	1
35473220	1
35473228	1
35473232	1
35473236	1
35473244	1
35473256	1
35487656	1
35491392	1
35492792	1
35492796	2
35492800	1
35492812	1
35492820	1
35492824	1
35492828	1
35492836	1
35492964	1
35497996	1
35519512	1
35519520	1
35519532	1
35519984	1
35521948	1
35544924	1
35551668	1
35554944	1
35559604	1
35561904	1
35581752	1
35582724	1
35599812	1
35616768	1
35619204	1
35619796	1
35628048	1
35630120	1
35632264	1
35640876	1
35641648	1
35641656	2
35641668	1
35641676	1
35641680	1
35641692	1
35641704	1
35641708	1
35641712	1
35641716	1
35641720	2
35641728	1
35641740	1
35644916	1
35644920	2
35644928	1
35644932	1
35644936	1
35644952	1
35644956	1
35644960	1
35644964	1
35658840	1
35662644	1
35666320	1
35666328	1
35666352	1
35666360	1
35666364	1
35666376	1
35666388	1
35666396	1
35669136	1
35673172	1
35676556	1
35676932	1
35681952	1
35681960	1
35681968	1
35689320	1
35692080	1
35695052	1
35703280	1
35708260	1
35714384	1
35726396	1
35726404	1
35726408	2
35726412	2
35726416	2
35726424	2
35726428	2
35726436	2
35726440	1
35726448	1
35726452	2
35726456	4
35726464	2
35726468	2
35726476	2
35726480	2
35726484	1
35726488	1
35726496	2
35726508	2
35726512	1
35726516	1
35726520	2
35726524	1
35732164	1
35733004	1
35736412	1
35745960	1
35747984	1
35748956	1
35755952	1
35760348	1
35760356	1
35760364	1
35760368	1
35760372	1
35760376	2
35760384	1
35760392	1
35760396	1
35760412	1
35760424	1
35760428	1
35760432	1
35760436	2
35760448	1
35760452	1
35760456	1
35760460	1
35760464	1
35760472	1
35760476	1
35760488	1
35760496	1
35760504	1
35760508	2
35760512	1
35760516	1
35760536	1
35760540	1
35760552	1
35760564	1
35760572	2
35760576	1
35760580	1
35760600	1
35760604	1
35761960	1
35763632	1
35769864	1
35769868	1
35769876	1
35769880	1
35769884	1
35769892	1
35769896	1
35769904	2
35769920	1
35769924	1
35769928	1
35769936	1
35769940	1
35769948	1
35769952	1
35769956	1
35770120	1
35801080	1
35807924	1
35809320	1
35825600	1
35854260	1
35859056	1
35860048	1
35863028	1
35865528	1
35866836	1
35875492	1
35887716	1
35892596	1
35897064	1
35898924	1
35912900	1
35917044	1
35927340	1
35928080	1
35929892	1
35932632	1
35932644	1
35938248	1
35943644	1
35944172	1
35947776	1
35956488	1
35958484	1
35960164	1
35965100	1
35985036	1
35985040	1
35985044	1
35985048	1
35985052	1
35985056	1
35987440	1
35987800	1
35989076	1
35995872	1
35997220	1
36012996	1
36036096	1
36041264	1
36055836	1
36059596	1
36066872	1
36072320	1
36074428	1
36075456	1
36087644	1
36087908	1
36095876	1
36102208	1
36111216	1
36114212	1
36115400	1
36121956	1
36124272	1
36124924	1
36136392	1
36137316	1
36137332	1
36137336	1
36137340	1
36137356	1
36137364	1
36137368	1
36137384	1
36137396	1
36137400	1
36139828	1
36140280	1
36144824	1
36157784	1
36159852	1
36170768	1
36172556	1
36172560	1
36172564	1
36174520	1
36179284	1
36180712	1
36180716	1
36180732	2
36180740	1
36180748	1
36180752	1
36180772	1
36180780	1
36180788	1
36180800	1
36180812	1
36180820	1
36180824	1
36180828	1
36180836	1
36180840	1
36180848	1
36180852	1
36180856	1
36180860	1
36180876	1
36180880	1
36180888	1
36180896	1
36180900	1
36180912	1
36180916	1
36180920	1
36180924	2
36180928	1
36180932	1
36180936	1
36180944	1
36180948	1
36190864	1
36198588	2
36198600	1
36198608	1
36198624	1
36198636	1
36198640	1
36198648	2
36198672	1
36204888	1
36219440	1
36247044	1
36247052	1
36248244	2
36248256	1
36248260	1
36248264	1
36248272	1
36248276	1
36248280	1
36248296	1
36248300	1
36248316	2
36248324	1
36248332	1
36248340	1
36248344	1
36248348	1
36248352	1
36248356	1
36255052	1
36280056	1
36288472	1
36290040	1
36290048	1
36290056	1
36290060	1
36290084	1
36290088	1
36290092	1
36290096	1
36290100	2
36290112	1
36290116	1
36290140	1
36290144	1
36290148	1
36290156	1
36290164	1
36290168	2
36290180	1
36290188	1
36290204	1
36290212	1
36290232	2
36290244	1
36290248	1
36290256	1
36290264	1
36290268	1
36290272	1
36290280	1
36290284	1
36290288	1
36290292	1
36290300	2
36290304	1
36290308	1
36290312	1
36290320	1
36290324	1
36290328	1
36290332	1
36290336	1
36290340	1
36290344	1
36290356	1
36290360	2
36290372	1
36290376	1
36290380	1
36290388	1
36290392	1
36290396	1
36290400	1
36290404	1
36290412	1
36290416	1
36290420	1
36290428	2
36290432	1
36290436	1
36290440	1
36290448	1
36290456	1
36290464	1
36290472	1
36290480	1
36290484	2
36290496	1
36290500	1
36290504	1
36290516	1
36290520	1
36290524	1
36290528	1
36290536	1
36290540	1
36290544	1
36290548	1
36290552	1
36290556	2
36290564	1
36290568	1
36290572	1
36290576	1
36290584	1
36290588	1
36290600	1
36290608	1
36290620	2
36290624	1
36290628	1
36290636	1
36290640	1
36290644	1
36290648	1
36290652	1
36290656	1
36290660	1
36290672	1
36290680	1
36290684	2
36290688	1
36290696	1
36290700	1
36290704	1
36290708	1
36295976	1
36297936	1
36300228	1
36307916	1
36307920	1
36307928	1
36307932	1
36307936	1
36307940	1
36307944	1
36307956	1
36307960	1
36307964	2
36307972	1
36307976	1
36307984	1
36313268	1
36324920	2
36324932	1
36326236	1
36326248	1
36326252	1
36326264	1
36327800	1
36333248	1
36349688	1
36349692	1
36349708	1
36349712	1
36349716	1
36349720	1
36349728	1
36349736	1
36349748	2
36349760	1
36349772	1
36349776	1
36353204	1
36353208	1
36353220	1
36353224	1
36353228	1
36355052	1
36356428	1
36358028	1
36360732	1
36375420	1
36379920	1
36383660	1
36396020	1
36407356	1
36408116	1
36410752	1
36422632	1
36424064	1
36424148	1
36432252	1
36432272	1
36432276	1
36432284	1
36437968	1
36439496	1
36478640	1
36479340	1
36487608	1
36491452	1
36494204	1
36500444	1
36511604	1
36513472	1
36513672	1
36514412	1
36518292	1
36520916	1
36528288	1
36546088	1
36546100	1
36546108	1
36546124	1
36546128	1
36546136	1
36546140	1
36546144	1
36546152	1
36546156	2
36546176	1
36546180	1
36546184	1
36546196	1
36546200	1
36546204	1
36555680	1
36556192	1
36557012	1
36558964	1
36560176	1
36562928	1
36575872	1
36587412	1
36590868	1
36596676	1
36596684	1
36596688	1
36596692	1
36604480	1
36604484	1
36604492	1
36604500	1
36604504	1
36604508	1
36604516	1
36604524	1
36604536	2
36604544	1
36604548	1
36604552	1
36604556	1
36604560	1
36604564	1
36604572	1
36604580	1
36604596	2
36604608	1
36604612	1
36604616	1
36604624	1
36604628	1
36604636	1
36604640	1
36604644	1
36604652	1
36604656	1
36604660	1
36609240	1
36609712	1
36609716	1
36609720	1
36609724	2
36609732	1
36609736	1
36609744	1
36609748	1
36609764	1
36609768	1
36609772	1
36609776	1
36609780	1
36609796	1
36609808	1
36611444	1
36642232	1
36643564	1
36643580	2
36643588	1
36643600	1
36643608	1
36643616	1
36643620	1
36643628	1
36643636	1
36643644	2
36643648	1
36643656	1
36655452	1
36665520	1
36687816	1
36687968	1
36688704	1
36695068	1
36695076	1
36695080	1
36695084	1
36695096	1
36695100	2
36695104	1
36695112	1
36695116	1
36695124	1
36695128	1
36695132	1
36695148	1
36695164	2
36695168	1
36695172	1
36695180	1
36695192	1
36695200	1
36695204	1
36695212	1
36695216	1
36695228	2
36695236	1
36695240	1
36695244	1
36695248	1
36695252	1
36695256	1
36695260	1
36695264	1
36705564	1
36714036	1
36724208	1
36724212	2
36724228	1
36724248	1
36724252	1
36724256	1
36724264	1
36724268	1
36724276	1
36724280	1
36724284	2
36724288	1
36724292	1
36724300	1
36724308	1
36724316	1
36724320	1
36724324	1
36724328	1
36724332	1
36724336	1
36724340	1
36724344	1
36724348	2
36724352	1
36724356	1
36731380	1
36754796	1
36777848	1
36787664	1
36788500	1
36793344	1
36793352	1
36793356	1
36793364	1
36793368	1
36793376	1
36793388	1
36793392	1
36793396	1
36793404	2
36793412	1
36793424	1
36793428	1
36793432	1
36793440	1
36793456	1
36793460	1
36793468	2
36793476	1
36826712	1
36827384	1
36828500	1
36830928	1
36836320	1
36839844	1
36848464	1
36851068	1
36855400	1
36857508	1
36859836	1
36860692	1
36860700	1
36860712	1
36860720	1
36860724	1
36860728	1
36860732	2
36860736	1
36860744	1
36860752	1
36860756	1
36860760	1
36860764	1
36860768	1
36860780	1
36860784	1
36860788	1
36860792	1
36860796	2
36860800	1
36860812	1
36860824	1
36860836	1
36860844	1
36860848	1
36860852	1
36860856	1
36860860	1
36860868	1
36860876	1
36860892	1
36860904	1
36860908	1
36869708	1
36870396	1
36872560	1
36879416	1
36882168	1
36917528	1
36919944	1
36920112	1
36920116	1
36920120	2
36920128	1
36920136	1
36920152	1
36920160	1
36926816	1
36929108	1
36933500	1
36938092	1
36938100	1
36938108	2
36938116	1
36938124	1
36938128	1
36938132	1
36938140	1
36938144	1
36938152	1
36938156	1
36938168	1
36938172	2
36938176	1
36938188	1
36938200	1
36938208	1
36938216	1
36938228	2
36938244	1
36938248	1
36938256	1
36938260	1
36938264	1
36938272	1
36938276	1
36938284	1
36938296	2
36938304	1
36947460	1
36955180	1
36955184	1
36955188	1
36955192	1
36955196	2
36955204	1
36955208	1
36955212	1
36955220	1
36955232	1
36955236	1
36956440	1
36958020	1
36959076	1
36969024	1
36999232	1
37021780	1
37023496	1
37036500	1
37041892	1
37044432	1
37045440	1
37050328	1
37056476	1
37063604	2
37063616	1
37063628	1
37063632	1
37063640	1
37063644	1
37063648	1
37063652	1
37063660	1
37063672	1
37063676	1
37063688	1
37063692	1
37063696	1
37063716	1
37063724	1
37063728	1
37063732	1
37063736	2
37063744	1
37063752	1
37063756	1
37063768	1
37063772	1
37063788	2
37063808	1
37063812	1
37063820	1
37063824	1
37063828	1
37063832	1
37063836	1
37063856	1
37063864	1
37063868	2
37063872	1
37063880	1
37063884	1
37063896	1
37063900	1
37063916	1
37063924	1
37063932	2
37063936	1
37063940	1
37063944	1
37063952	1
37063964	1
37063968	1
37063972	1
37063976	1
37063984	1
37063988	1
37063992	1
37071872	1
37085244	1
37085600	1
37085604	1
37085608	1
37085616	1
37085620	2
37085636	1
37085644	1
37085652	1
37085656	1
37085664	1
37085672	1
37085676	1
37085680	1
37085688	1
37085692	1
37092120	1
37093928	1
37097072	1
37098252	1
37100244	1
37106288	1
37107712	1
37112264	1
37129616	1
37136360	1
37138448	1
37149132	1
37152396	1
37174788	1
37175812	1
37178588	1
37178596	1
37178600	1
37178612	1
37178616	1
37178620	2
37178628	1
37178632	1
37178636	1
37178648	1
37178652	1
37178656	1
37178672	1
37178684	2
37178696	1
37178704	1
37178708	1
37178724	1
37178728	1
37178732	1
37178736	1
37178740	1
37178748	2
37178752	1
37178760	1
37178768	1
37178776	1
37178796	1
37178804	1
37178812	2
37178816	1
37178832	1
37178836	1
37178840	1
37178844	1
37178848	1
37178856	1
37178860	1
37178864	1
37178872	1
37178876	1
37178888	1
37178896	1
37178900	1
37178904	1
37178912	1
37178916	1
37178924	1
37178928	1
37178936	1
37178940	1
37178948	1
37178956	1
37178964	1
37178968	1
37178976	1
37178984	1
37178988	1
37178992	1
37179000	1
37179024	1
37216296	1
37241536	1
37243352	1
37248444	1
37249388	1
37255560	1
37280748	1
37284084	1
37286648	1
37289016	1
37299296	1
37306932	1
37310268	1
37316628	1
37316912	1
37320292	1
37324184	1
37334224	1
37334232	1
37334240	1
37334244	1
37336556	1
37341076	1
37343756	1
37348320	1
37349244	1
37349936	1
37359004	1
37359012	1
37359032	2
37359040	1
37359044	1
37375008	1
37376180	1
37382440	1
37397484	1
37401340	1
37411280	1
37420336	1
37420352	1
37420360	1
37420368	1
37420384	1
37420400	1
37420404	1
37420408	1
37420412	2
37420416	1
37420424	1
37420436	1
37425900	1
37425904	1
37430624	1
37430628	1
37430640	1
37430644	1
37430648	2
37430656	1
37430660	1
37430664	1
37430672	1
37430684	1
37430692	1
37430696	1
37430700	1
37430704	1
37430708	2
37430720	1
37430724	1
37430728	1
37430732	1
37430736	1
37430740	1
37430760	1
37430764	1
37436904	1
37437828	1
37439200	1
37449640	1
37451492	1
37452240	1
37458232	1
37472100	1
37474804	1
37487908	1
37501220	1
37506248	1
37519600	1
37522412	1
37531672	1
37535284	1
37545944	1
37557864	1
37558172	1
37582664	1
37584676	1
37588244	1
37588584	1
37589728	1
37601992	1
37603360	1
37603364	1
37603368	1
37603372	2
37603396	1
37603400	1
37603404	1
37604312	1
37608348	1
37609076	1
37620716	1
37620732	2
37620736	1
37620756	1
37620760	1
37620764	1
37620768	1
37620776	1
37620788	1
37620792	1
37620796	2
37620804	1
37620812	1
37620816	1
37620828	1
37620840	1
37620844	1
37628016	1
37634388	1
37634392	1
37634400	1
37634404	1
37634408	1
37634420	1
37634424	2
37634436	1
37634444	1
37634448	1
37634456	1
37634460	1
37634464	1
37634468	1
37634480	1
37634484	1
37634488	1
37634492	2
37634508	1
37634512	1
37634520	1
37634524	1
37634532	1
37634536	1
37634540	1
37639448	1
37639888	1
37642788	1
37646136	1
37647296	1
37652288	1
37652300	1
37652304	1
37652308	1
37652316	1
37652324	1
37652340	1
37652348	2
37652352	1
37652364	1
37652368	1
37652372	1
37652380	1
37652384	1
37652388	1
37652400	1
37652404	1
37652408	1
37667940	1
37669816	1
37674552	1
37676172	1
37679160	1
37681308	1
37686916	1
37691864	1
37691872	1
37691876	1
37691896	2
37691904	1
37691912	1
37691916	1
37691920	1
37691924	1
37707928	1
37742876	1
37743272	1
37746360	1
37763860	1
37763864	1
37763876	1
37763880	1
37763900	2
37763908	1
37776056	1
37777228	1
37780984	1
37781856	1
37807204	1
37809964	1
37816580	1
37828824	1
37846252	1
37855160	2
37855168	1
37855172	1
37855176	1
37855184	1
37855188	1
37855192	1
37855204	1
37855208	1
37855212	1
37855216	1
37855224	2
37855232	1
37855236	1
37855248	1
37855252	1
37855256	1
37855260	1
37855264	1
37855268	1
37855272	1
37855276	1
37855280	1
37855288	1
37855292	2
37855300	1
37857036	1
37873764	1
37879912	1
37880960	1
37889676	1
37927828	1
37931568	1
37932248	1
37934324	1
37938048	1
37940276	1
37954280	1
37954516	1
37954520	1
37954524	1
37954540	1
37954544	1
37954552	1
37954556	2
37954564	1
37954580	1
37954588	1
37954592	1
37954600	1
37954604	1
37954620	2
37954628	1
37954636	1
37954656	1
37954664	1
37954668	1
37954676	1
37954680	2
37954688	1
37954692	1
37954696	1
37954704	1
37954708	1
37954712	1
37954720	1
37954724	1
37954728	1
37954740	2
37954756	1
37954760	1
37954768	1
37954772	1
37954776	1
37954780	1
37954784	1
37954788	1
37954796	1
37954800	1
37954804	1
37954812	2
37954820	1
37954828	1
37954832	1
37954844	1
37954848	1
37954852	1
37954856	1
37954860	1
37954864	1
37954872	1
37954876	1
37954888	1
37956456	1
37956460	1
37956468	2
37956484	1
37956492	1
37956504	1
37956520	1
37956524	1
37956532	1
37956540	2
37956544	1
37956548	1
37956560	1
37956564	1
37956568	1
37956572	1
37956588	1
37960648	1
37966032	1
37971244	1
37971676	1
37975840	1
37979620	1
37987512	1
38001400	2
38001408	1
38001440	1
38001448	1
38001452	1
38001460	2
38001472	1
38001476	1
38001480	1
38001492	1
38001496	1
38001504	1
38001512	1
38001516	1
38001520	1
38001524	1
38001532	2
38001540	1
38001552	1
38001556	1
38001564	1
38001572	1
38001576	1
38001584	1
38001588	1
38001596	2
38001600	1
38001608	1
38001612	1
38001620	1
38001624	1
38001628	1
38001636	1
38001652	1
38001656	1
38001660	2
38001664	1
38009780	1
38015892	1
38026824	1
38062964	1
38081668	1
38081672	1
38081676	1
38081680	1
38081696	1
38081700	1
38081708	1
38081712	1
38081716	1
38081720	2
38081732	1
38081736	1
38081740	1
38081744	1
38081760	1
38081764	1
38081772	1
38081776	1
38081784	1
38081788	2
38081792	1
38081796	1
38083476	1
38085804	1
38095020	1
38096272	1
38096288	1
38096292	1
38096304	1
38096308	1
38096316	2
38096324	1
38104224	1
38104228	1
38104232	1
38104236	1
38104244	1
38104248	1
38104252	2
38104256	1
38104264	1
38104268	1
38104272	1
38104280	1
38104284	1
38104292	1
38104300	1
38104312	2
38104320	1
38104340	1
38104356	1
38110224	1
38118900	1
38126940	1
38132536	1
38132544	1
38132552	1
38132560	1
38132564	1
38132568	1
38132580	1
38132588	1
38132600	2
38132608	1
38132616	1
38132620	1
38132624	1
38132628	1
38132632	1
38132644	1
38132652	1
38132656	1
38132664	2
38132672	1
38132676	1
38132688	1
38132692	1
38132696	1
38132700	1
38132708	1
38132716	1
38132724	1
38132728	2
38132736	1
38132744	1
38132748	1
38132752	1
38132756	1
38132760	1
38132764	1
38132768	1
38132776	1
38132780	1
38132784	1
38132788	1
38132792	1
38132796	2
38132800	1
38132812	1
38132820	1
38132824	1
38132828	1
38132836	1
38132840	1
38132844	1
38132856	1
38132860	2
38132864	1
38132876	1
38132880	1
38132888	1
38132892	1
38132904	1
38132916	1
38132920	2
38132928	1
38132932	1
38132936	1
38132944	1
38132948	1
38132952	1
38132956	1
38132964	1
38132968	1
38139208	1
38141184	1
38141348	1
38143636	1
38146648	1
38154124	1
38182800	1
38198696	1
38201188	1
38228300	1
38228304	1
38228308	1
38228312	1
38228316	1
38228320	1
38228328	1
38228344	2
38228356	1
38228360	1
38229412	1
38229416	1
38229420	1
38229424	1
38229428	1
38229432	2
38229448	1
38229456	1
38229460	1
38229480	1
38229488	1
38229496	1
38250780	1
38257208	1
38276688	1
38276700	1
38276704	1
38276708	1
38276724	1
38276728	2
38276736	1
38277696	1
38278968	1
38280352	1
38282324	1
38286280	1
38289788	1
38294784	1
38296812	1
38303312	1
38303748	1
38306668	1
38306676	1
38306680	2
38306688	1
38306692	1
38306696	1
38306700	1
38306704	1
38306708	1
38306716	1
38306720	1
38306724	1
38306728	1
38306732	1
38306740	1
38306744	2
38306752	1
38306756	1
38306772	1
38306776	1
38306780	1
38306784	1
38306792	1
38306796	1
38306800	1
38306804	1
38306812	2
38306816	1
38306820	1
38306824	1
38306828	1
38306832	1
38306836	1
38306840	1
38306844	1
